,Date,Time (hrs),Sun Az°,Sun Altitude°,Sun Distance AU,Air Mass,Ext. Factor,Sun-panels angle°,Solar constant W/m²,Ext. Radiation W/m²,DNI (clear sky) W/m²,Direct Insolation W/m²
3980,2021-09-23,10,-88.45353028502784,45.70660475916176,1.0034997055316468,1.395126254070946,1.4908278298457887,48.36453103048491,1361.5,1352.0200961220035,906.8921769872356,602.5291956808421
3981,2021-09-23,11,-87.32684768883708,60.689113690262765,1.0034880417490784,1.146263316098646,1.4207615960236202,35.96968918865764,1361.5,1352.0515260133836,951.6385646947806,770.1875776857033
3982,2021-09-23,12,-84.11733474065214,75.6459402546953,1.00347637605174,1.0321173902611458,1.3886113105461806,25.94747613886217,1361.5,1352.082962160652,973.694331806097,875.5415904444008
3983,2021-09-23,13,25.524336228029316,88.32215018070373,1.0034647084453672,1.0004279291576723,1.3796821700104926,21.897173326058653,1361.5,1352.114404548943,980.0187564492915,909.3149642132437
3984,2021-09-23,14,84.55703512143121,74.20437232111571,1.0034530389360847,1.039112415888412,1.3905820625341891,26.702281913761656,1361.5,1352.14585316234,972.3596252192386,868.660867284652
3985,2021-09-23,15,87.34780757827501,59.242094375535196,1.0034413675296276,1.1630564138351551,1.4254902592913001,37.05496823094431,1361.5,1352.1773079859743,948.570008930279,757.0136710842578
3986,2021-09-23,16,88.39008347366128,44.258721887081656,1.0034296942317336,1.4306538908173543,1.5008319721740058,49.572028367175,1361.5,1352.2087690049684,900.9727898095404,584.2732901633665
3987,2021-09-23,17,88.98503402613456,29.274910136879903,1.0034180190485327,2.0360540896641424,1.6717767628928146,62.94028199068326,1361.5,1352.2402362033845,808.8641176370286,367.9675969626397
3988,2021-09-23,18,89.40913958606339,14.31071382390444,1.0034063419857646,3.9683054300403966,2.237079083740779,76.65469425196159,1361.5,1352.271709566335,604.480958851533,139.525806060703
3989,2021-09-23,19,89.76295149997306,-0.1486054272107914,1.0033946630491708,33.30862948468778,29.65995338121831,90.0,1361.5,1352.3031890789268,45.593570957372144,0.0
3990,2021-09-24,5,-90.2813303537565,-29.25207946984856,1.0032777719236252,inf,inf,90.0,1361.5,1352.6183190553143,0.0,0.0
3991,2021-09-24,6,-89.89698463463472,-14.285345534403252,1.0032660727644276,inf,inf,90.0,1361.5,1352.6498652019313,0.0,0.0
3992,2021-09-24,7,-89.53198713244628,1.1607956006557039,1.0032543718019689,22.432272943524474,12.506843866413744,88.74881779395496,1361.5,1352.6814173148039,108.1552973526227,2.3616264562672566
3993,2021-09-24,8,-89.13249612359559,15.831672838002625,1.0032426690424,3.608078267924701,2.1282849087809885,75.15770400628682,1361.5,1352.7129753779072,635.5882944979846,162.81191711949654
